id,question,answerA,answerA_ratings,answerA_stats,feedback_answerA,answerB,answerB_ratings,answerB_stats,feedback_answerB,answerC,answerC_ratings,answerC_stats,feedback_answerC,answerD,answerD_ratings,answerD_stats,feedback_answerD,answerE,answerE_ratings,answerE_stats,feedback_answerE,gold_label,gold_label_rating
a06c7ed4-9303-4e83-9d5a-4db821063e8a,Jodie felt a tightness in her chest. She was worried but didn't want to go to the hospital. Where might she go instead?,istanbul,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 2}",[],concert,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}","[{'feedback': 'Jodie could go anywhere, but an urgent (non-emergency) care facility would be a much wiser choice than a concert.'}]",bedroom,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 2.8, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 3}","[{'feedback': ""Some people go lie down in bed when they don't feel well. ""}]",antique shop,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[],human being,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 1}",[],bedroom,2.8
04bd0f47-8f31-41e0-9338-d2a89b9a1330,"She loved spending money at the thrift store on knickknacks, this resulted in a lot of what on every shelf in her house?",poverty,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 1.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 1}",[],clutter,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[{'feedback': 'This and dust are the most likely options. '}],getting,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],satisfaction,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 3, 'variance': 2.5, 'std_dev': 1.5811388300841898, 'median': 3}","[{'feedback': 'I mean... she could be satisfied with the knickknacks but I suppose realistically it doesn\'t make sense to claim she ""has satisfaction"" on the shelf.'}]",more happiness,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],clutter,4.8
a2ba60ad-4c55-49dc-8292-6ff0521318b4,"The baby was cranky, it needed to eat breakfast but refused to what?",buy food,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[],open mouth,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}","[{'feedback': ""Sometimes when babies are upset, they won't open their mouth to eat even if they feel hungry""}]",get out of bed,"[{'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 2.6, 'variance': 2.8000000000000003, 'std_dev': 1.6733200530681511, 'median': 3}",[],cry,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.8, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 2}","[{'feedback': 'I can see this one being something like ""it refused to cry (to alert the parents it needed food)"" so... it could work. It\'s a bit awkwardly written if so. '}]",wake up,"[{'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 1}","[{'feedback': 'If the baby was cranky, then he/she was not asleep. '}, {'feedback': ""can't be cranky while sleeping; can't refuse to wake up because that would take conscious thought""}]",open mouth,4.2
051018d6-64c0-481c-a6cb-6a9deedf6212,"The rats were hiding in the house, where were they?",sewers,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 2.6999999999999997, 'std_dev': 1.6431676725154982, 'median': 4}",[],laboratory,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0, 'std_dev': 0.0, 'median': 2}",[{'feedback': 'Possible but highly improbable to have a laboratory in your house'}],basement,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 4.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}",[],clinic,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}","[{'feedback': ""Depends on if the house has a clinic in it. I can see this being the case with a smaller rural clinic or a historical setting where a clinic might be found in the person's home.""}]",cellar,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],cellar,5
5ccdbdcc-a545-4895-bcc1-ee3f9bbbbaa9,Where could a personal ficus live?,cabin in the woods,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2, 'variance': 1, 'std_dev': 1.0, 'median': 2}",[],california,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 3.8, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 4}",[{'feedback': 'A ficus is a plant so someone living in California could have one in their house'}],front yard,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 3}",[{'feedback': 'Indirect light would be better than full sun for a ficus.'}],conservatory,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 2.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 2}","[{'feedback': ""A conservatory is a place and one that could have a plant in it... the wording is a bit confusing though. I don't know what the difference between a ficus and a personal ficus is.""}]",tropical forest,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 1}",[{'feedback': 'a personal ficus does not exist'}],front yard,3.2
fba499c3-ab42-461d-818f-f9bcc287f9b0,"At the end of the day as he began to eat he paused and thanked her, it wasn't often she would what?",cook dinner,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],did chores,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 3}","[{'feedback': ""It's a possible answer that makes sense but there could be a lot of answers that would make sense too""}]",make food,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],stretch out,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}","[{'feedback': ""I suppose it is a possibility but it's so strange and out of place that it feels more realistic to rate it as a one.""}]",get food,"[{'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 3, 'variance': 2, 'std_dev': 1.4142135623730951, 'median': 4}",[],cook dinner,5
1c9f624d-98ad-4f80-b8d8-8e9130fffafa,Where is a salt shaker most often kept?,cruet,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 2, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 2}",[],table setting,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}","[{'feedback': 'Some people keep their salt shaker on their table, others keep it in their cabinets.'}]",kitchen cupboard,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 4}",[],cabinet,"[{'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 4}",[],store,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[],table setting,4.8
98da9ed9-9bd9-4287-81dc-464be6af0268,Sam couldn't get back to sleep because of a dream he had.  It was a what?,awake,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],horror,"[{'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 4}","[{'feedback': ""People could have trouble sleeping because of a nightmare (horror) but it's not the only reason possible.""}]",dreamworker,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],reality,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}","[{'feedback': ""If you really want to stretch your imagination, you could think of this as some ~deep~ statement about how life is a nightmare but... that overcomplicates it by a lot. So I'll just say it's an impossible answer.""}]",nightmare,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],nightmare,4.8
abfd307d-1d51-4ead-a2ba-9f0215fec4f3,What is the habitat of the fox?,hen house,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 2, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 2}",[],burrow,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.4, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 5}",[{'feedback': 'I think that most foxes live in burrows'}],california,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}","[{'feedback': ""Foxes definitely live in California, but I wish the question would've been more specific in asking for terrain/climate types or geography.""}]",england,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}",[],mountains,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.8, 'variance': 2.6999999999999997, 'std_dev': 1.6431676725154982, 'median': 5}",[],mountains,3.8
d1378fd2-ae68-4a13-99e5-a1d3853a42e9,A good interview after applying for a job may cause you to feel what?,offer,"[{'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 2.2, 'variance': 3.1999999999999997, 'std_dev': 1.7888543819998317, 'median': 1}",[],income,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}","[{'feedback': ""Income isn't a feeling, but people can be excited about it after a good interview!""}, {'feedback': 'Income is not a feeling that a person can have'}]",rejection,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[{'feedback': 'Would require that the job seeker have an underlying psychological issue though.'}],hostile,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[{'feedback': 'I suppose someone who is insane might feel hostile after a good interview but the average person would probably feel happy about it.'}],hope,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 5}",[],hope,4.4
7228f855-2d50-465c-a8c8-63b5b1641c9a,In what substance do clouds float?,sky,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],top of mountain,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'Clouds (liquid/gas) can not float in something solid like a mountain'}],air,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}]","{'mean': 4.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 5}",[],ground level,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}","[{'feedback': ""The question is quite strange. I'm not sure I fully understand it. But clouds aren't on the ground and aren't made up of things from the ground itself so it seems impossible.""}]",outer space,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],air,4.6
f2750e3b-2c6f-4b96-9f36-be4c6bd7955e,How would you get from one side of a canal to another?,michigan,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],amsterdam,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'Amsterdam is not a mode of transportation'}],venice,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}","[{'feedback': 'Question wants methods, not locations.'}]",bridge,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],barges to travel on,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 3.4, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 4}",[],bridge,4.6
