id,context,question,answerA,answerA_ratings,answerA_stats,feedback_answerA,answerB,answerB_ratings,answerB_stats,feedback_answerB,answerC,answerC_ratings,answerC_stats,feedback_answerC,gold_label,gold_label_rating
d5f45948-9fd0-4b10-9694-6fe710f4000c,Sasha wetted the bed because they had a bad dream.,How would Sasha feel afterwards?,has insecurities,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 3}",[],has a weak bladder,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[],the need to clean up right away,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],the need to clean up right away,4.8
5cedbcd7-b1fd-4ca4-b0fe-591d40318bc3,Quinn showed it off to Casey's friends in the birthday party.,What will happen to Casey?,not humble,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 2.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 2}",[],like a bragger at the party,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2, 'variance': 1, 'std_dev': 1.0, 'median': 2}","[{'feedback': '""like a bragger"" will happen to Casey? this makes no sense.'}]",be called a show off at the birthday party,"[{'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 2.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],be called a show off at the birthday party,2.6
d836cc5e-a6dd-4107-aeb6-9400f216f3fb,Kai went to the movies and saw the new Lee movie.,What will happen to Kai?,likes to watch tv,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 2.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 2}",[],win an Oscar,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}",[],enjoy the movie she went to see,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.6, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 4}",[],enjoy the movie she went to see,3.6
74be68fb-be53-4a55-bee3-38426eda157c,Jesse showed Sydney's friends how to bake a cake but it was left in the oven too long and burned.,What will Jesse want to do next?,teach everyone how to bake,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 3}",[],Give the cake to friends,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0, 'std_dev': 0.0, 'median': 2}",[],Bake a new cake,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],Bake a new cake,4.8
0a65e8a3-f8ef-4a50-84f6-2cb61da1a591,taylor just got hired but he was already best friends with a co-worker.,How would Others feel as a result?,happy,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.2, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 3}",[],ready to work,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 3}","[{'feedback': 'This context/question/answer is all really weird. Taylor isn\'t capitalized; Others is; there is no indication of which ""Others"" we\'re talking about'}, {'feedback': 'Some people are really ambitious.'}]",jealous,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 4, 'variance': 1, 'std_dev': 1.0, 'median': 4}",[],jealous,4
27295268-3578-4bdb-b269-da89db11fa52,Quinn got a new job in a different town so they moved to a new house.,What will Quinn want to do next?,welcome,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3, 'variance': 2.5, 'std_dev': 1.5811388300841898, 'median': 3}",[],unpack his things,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}","[{'feedback': ""It's a little odd that a gender-neutral pronoun (they) is used in the context and a gendered one (his) is used in the answer""}]",reload his things,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}","[{'feedback': 'I don\'t really know what ""reload his things"" means. I\'m guessing it means load his things into the new house?'}]",unpack his things,5
ded2b959-4fdc-4b11-9f2d-12a8ee4b6e3d,"After graduating high school and being accepted to college, Casey decided to study philosophy, because Casey valued ethics highly.",What does Casey need to do before this?,read every philosophy text he can find,"[{'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],become a philospher,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[{'feedback': 'I think you can be a philosopher without a degree in philosophy.'}],needed to register for the program,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],needed to register for the program,5
6da720be-a3cc-4ec6-864d-11c037d98928,Cameron took Kai's complaints seriously after Kai came to her crying about the event.,What will Cameron want to do next?,be kind,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],put the matter off,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0, 'std_dev': 0.0, 'median': 2}",[],investigate the matter,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],investigate the matter,4.6
21290ee1-2f28-47b4-a4d9-399206abee76,Skylar Joined Sasha to wait in line at the movies.,What will Skylar want to do next?,spend time with Sasha,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 4, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 4}",[],see the movie,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}","[{'feedback': 'Weird capitalization in the context, why does Joined start with a capital letter?'}]",see a new movie,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 3, 'std_dev': 1.7320508075688772, 'median': 5}",[],see the movie,4.8
6c28e351-23ef-4a73-8a7d-5d0ebe11d25f,Robin's plane just landed so Cameron picked them up from the airport.,How would Cameron feel afterwards?,friendly,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 4.4, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 5}",[],helpful,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],like a taxi,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 2.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}","[{'feedback': ""Cameron could feel like he's performing the job of a taxi by picking up Robin from the airport.""}]",helpful,4.6
3dc4d0e9-b77e-4178-86c7-3788eab3f74d,sasha was asked to join the revolution so sasha fulfilled their purpose.,What does Sasha need to do before this?,motivate people,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 4, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 4}",[],move to another country,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0, 'std_dev': 0.0, 'median': 2}","[{'feedback': 'Depends on where the revolution is, does she need to move to join?'}]",join the revolution,"[{'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4, 'variance': 3, 'std_dev': 1.7320508075688772, 'median': 5}",[{'feedback': 'events out of order'}],join the revolution,4
4ca216bd-6a10-49a9-adad-8960f4f93f01,Jenny wanted to found out what happened to Quinn's leg and read Quinn's book about his travels where he discussed his accident later in the first chapter.,How would Jenny feel as a result?,satisfied,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],jealous of Quinn,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}","[{'feedback': 'She might be jealous about his travels, not about his accident involving his leg. Or she might just be odd.'}, {'feedback': 'I doubt anyone is jealous of someone getting injured.'}]",annoyed at Quinn,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 2.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 3}","[{'feedback': '""found"" is the wrong verb tense and the sentence runs on'}, {'feedback': ""She'd feel that way if he did something stupid to hurt his leg.""}, {'feedback': 'The verb tense is incorrect. It should read ""find"" instead of ""found"".'}]",satisfied,3.4
69c44107-baa2-4ff4-977a-a58b46860b19,Taylor attended their father's concert and was very proud of him.,How would Others feel as a result?,they were a bad kind,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 1.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 1}",[],would be excited to say that's her dad,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 2.2, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 3}","[{'feedback': 'This is terribly worded - the context uses a gender neutral pronoun (their) and the answer uses a gendered one (her) but also it\'s unclear who the ""Others"" are'}, {'feedback': 'Not sure if I understand this one. Other people can also point out that Taylor was excited to see her dad.'}, {'feedback': 'Depends on who the others are and if they have any relation to Taylor and their father.'}]",they were supportive,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 1, 'std_dev': 1.0, 'median': 4}",[],they were supportive,4
beda6d6f-d061-4587-a773-7d8b45b9bf76,Casey wrapped Sasha's hands around him because they are in a romantic relationship.,How would you describe Casey?,very loving towards Sasha,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.8, 'variance': 2.6999999999999997, 'std_dev': 1.6431676725154982, 'median': 5}",[],wanted,"[{'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.6, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 4}",[],being kept warm by Sasha,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.4, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 3}",[],very loving towards Sasha,3.8
33dad469-074c-4faa-8a4d-f78052f5cf9d,Aubrey was playing in the mud and got her new shirt dirty.,What will Aubrey want to do next?,keep her shirt clean,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 2.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],put the shirt in the washing machine,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],put her pants in the washer,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 2.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 2}","[{'feedback': 'But not likely.  Makes more sense to wash the dirty shirt'}, {'feedback': ""Her pants could have got dirty too if her shirt did, or she'd just throw her pants in anyway if she's doing the wash.""}]",put the shirt in the washing machine,4.8
22dee1d4-4e68-4453-a2e1-35dea95825a1,Kai sat in Austin's lap because she wanted to show him more affection.,What will Austin want to do after?,embarrass Kai,"[{'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.6, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 2}",[],start kissing Kai,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 3}",[{'feedback': 'Depends on how Austin feels about Kai.'}],hug Austin,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 2, 'variance': 3, 'std_dev': 1.7320508075688772, 'median': 1}","[{'feedback': ""Technically he could hug himself but it wouldn't make much sense.""}]",start kissing Kai,3.4
014c6f21-d479-4a6b-8852-ea797ba5c3db,"Riley and Sydney are best friends, Riley sold Sydney's painting to the bidder after she stole it from her house.",What will happen to Sydney?,aweful she never expected this,"[{'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.4, 'variance': 3.3000000000000003, 'std_dev': 1.8165902124584952, 'median': 4}",[],lie about it,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 2.4, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 2}","[{'feedback': ""Sydney owned the painting - she might lie and say it didn't get stolen but seems unlikely""}, {'feedback': 'Why would Sydney lie about it if it was her painting that was stolen and sold?'}]",take the money,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 2.8, 'variance': 2.6999999999999997, 'std_dev': 1.6431676725154982, 'median': 2}",[],aweful she never expected this,3.4
d9e2849b-f81e-4a96-96e1-879a2bd7070e,Addison went fishing and brought her brother with her.,What will Addison want to do next?,bate a hook next,"[{'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 3.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 4}",[],go to school next,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0, 'std_dev': 0.0, 'median': 2}",[],did this to be friendly,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 2.8, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 3}",[{'feedback': 'Non sequitur'}],bate a hook next,3.6
99c32e5c-159b-417d-9394-e95355601241,Ash saved the beehive from destruction because honey is good for you.,How would Others feel as a result?,quite angry,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 2}",[],quite motivated,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 2.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 3}",[],a friend of the environment,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 3, 'variance': 3.5, 'std_dev': 1.8708286933869707, 'median': 2}","[{'feedback': ""Answer just don't make sense -- needs more explanation""}]",a friend of the environment,3
b6e40d7b-6466-472e-b7e8-e997f3dae962,Alex was saving up for a new car. Alex sold books on amazon.,What will Alex want to do next?,buy more books on Amazon,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}",[],spend all the money on books,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}","[{'feedback': 'unlikely, but possible'}, {'feedback': 'He is saving for a car, so he would not want to spend it on books.'}]",save all the money from selling books,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],save all the money from selling books,5
d240d6dd-2418-48b8-b570-d898e5907b9d,Aubrey sounded good talking after months of taking speech therapy at her school.,How would Others feel as a result of this?,improved from practice,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.6, 'variance': 3.8000000000000003, 'std_dev': 1.949358868961793, 'median': 5}",[],proud of Aubrey,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 1, 'std_dev': 1.0, 'median': 4}",[],disappointed in Aubrey,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[{'feedback': 'But not likely'}],proud of Aubrey,4
bf030ed3-b446-4a00-a4f7-094934b1c7a6,Aubrey was a police officer that pulled a driver over for speeding down the highway one day.,What will Aubrey want to do next?,apologize,"[{'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 2.2, 'variance': 3.1999999999999997, 'std_dev': 1.7888543819998317, 'median': 1}",[],run away from the driver,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}","[{'feedback': 'The driver could pull a weapon on her'}, {'feedback': ""Maybe, but most officers don't run away from those that break the law.""}]",talk to the driver,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],talk to the driver,4.6
7aedd4e7-28a6-46f6-91b3-65be22825522,Austin blew a huge cloud of smoke into the air in front of all their friends.,Why did Austin do this?,wanted to quit smoking,"[{'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.2, 'variance': 2.7, 'std_dev': 1.6431676725154984, 'median': 2}",[],put out a cigarette,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[{'feedback': 'Blowing a cloud of smoke will not put out a cigarette'}],wanted to show off their new vape,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}",[],wanted to show off their new vape,4.2
